LTE,722,34,11790,43536128,0,-58.9838,-27.4483,5108,47,1,1458573667,1743628022,0
LTE,722,34,11794,43543040,0,-58.8223,-27.4765,2465,28,1,1458573667,1746770345,0
LTE,722,34,11794,43553281,0,-58.8422,-27.477,1000,4,1,1458573668,1744935182,0
LTE,722,34,11895,46105345,0,-55.1034,-27.4895,1000,7,1,1458573670,1767816664,0
LTE,722,34,11895,46092288,0,-55.1121,-27.4985,929,28,1,1458573670,1768258081,0
LTE,722,34,11794,43553282,0,-58.8429,-27.4749,1286,10,1,1458573668,1744935181,0
LTE,722,34,11794,43532800,0,-58.8213,-27.4662,1000,14,1,1458573667,1742602501,0
LTE,722,34,11890,46088193,0,-55.9011,-27.4044,1000,22,1,1458573668,1740353762,0
LTE,722,34,11895,46092290,0,-55.1379,-27.5098,2156,46,1,1458573670,1740545825,0
LTE,722,34,11895,46083329,0,-55.1172,-27.4849,1813,37,1,1458573669,1768258081,0
LTE,722,34,11895,46083328,0,-55.1252,-27.4884,883,30,1,1458573669,1767816663,0
LTE,722,34,11794,43543042,0,-58.8196,-27.4724,2475,50,1,1458573667,1744935181,0
LTE,722,34,11794,43523584,0,-58.8265,-27.4729,6910,16,1,1458573667,1744935182,0
LTE,722,34,11890,46087938,0,-55.889,-27.4222,4643,15,1,1458573668,1740353763,0
LTE,722,34,11895,46087169,0,-55.5382,-27.2742,1374,50,1,1453881099,1767816667,0
LTE,722,34,11895,46105602,0,-55.1457,-27.4763,2002,27,1,1458573670,1768258082,0
LTE,722,34,11890,46088192,0,-55.9077,-27.3964,1000,23,1,1458573668,1740545767,0
LTE,722,34,11895,46083330,0,-55.1168,-27.4876,850,29,1,1458573670,1767816663,0
LTE,722,34,11997,48641281,0,-55.0181,-26.8126,4375,22,1,1453881134,1739645162,0
LTE,722,34,11794,43554306,0,-58.8659,-27.4669,9057,22,1,1458573668,1744935122,0
LTE,722,34,11890,46096130,0,-55.9085,-27.3847,1000,24,1,1458573668,1740353762,0
LTE,722,34,11890,46088194,0,-55.91,-27.402,1000,10,1,1458573668,1730850131,0
LTE,722,34,11890,46087424,0,-55.8073,-27.4647,1039,50,1,1453881074,1730850129,0
LTE,722,34,11890,46087936,0,-55.8828,-27.4238,2266,12,1,1458573668,1730850130,0
LTE,722,34,11895,46105346,0,-55.1114,-27.4787,26601,29,1,1458573670,1767816666,0
LTE,722,34,15102,128265476,0,-58.6317,-34.4827,1837,50,1,1458573693,1742250363,0
LTE,722,34,15102,128343042,0,-58.6861,-34.4675,784,50,1,1458573695,1742250364,0
LTE,722,34,15102,128290050,0,-58.7763,-34.442,684,49,1,1458573694,1742250365,0
LTE,722,34,15103,128376576,0,-58.594,-34.4877,1299,50,1,1458573698,1742250363,0
LTE,722,34,15102,128343041,0,-58.68,-34.4703,678,50,1,1458573695,1742250364,0
LTE,722,34,15102,128319744,0,-58.7348,-34.4527,729,36,1,1458573695,1742250364,0
LTE,722,34,15102,128327425,0,-58.6061,-34.4866,754,50,1,1458573695,1742250363,0
LTE,722,34,15103,128376577,0,-58.5994,-34.4869,769,50,1,1458573698,1742250363,0
LTE,722,34,15104,128026368,0,-58.4858,-34.6002,1000,16,1,1458573700,1735595462,0
LTE,722,34,15104,128026371,0,-58.4866,-34.6003,1000,13,1,1458573700,1735595462,0
LTE,722,34,15104,128026626,0,-58.4762,-34.5984,3220,14,1,1458573700,1735595462,0
LTE,722,34,15104,128048641,0,-58.4857,-34.6091,808,30,1,1458573700,1735595462,0
LTE,722,34,15104,128026625,0,-58.4753,-34.601,3935,10,1,1458573700,1735300142,0
